"language","license","rightsHolder","datasetID","institutionCode","accesRights","datasetName","taxonID","scientificName","kingdom","phylum","class","genus","specificEpithet","infraspecificEpithet","taxonRank"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:7ea75e11c45e1c4ae74fbab3976e5d9b","Ictalurus punctatus","Animalia","Chordata","Actinopterygii","Ictalurus","punctatus",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:2075cfb00536bfc75615ee289c9cdcbd","Icterus galbula","Animalia","Chordata","Aves","Icterus","galbula",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:b525118de6278a61a49cbf2ef0db1f4b","Iduna rama","Animalia","Chordata","Aves","Iduna","rama",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:9c41ce44805d4cf5645588e47b5785a5","Ixobrychus sinensis","Animalia","Chordata","Aves","Ixobrychus","sinensis",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:97fdb75d0d1153114e7f9d3eb3f7d0b3","Junco hyemalis","Animalia","Chordata","Aves","Junco","hyemalis",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:95958e0117ed5d196d155c0e060636e5","Kobus leche","Animalia","Chordata","Mammalia","Kobus","leche",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:2ac772e390ab585365992efc014169f0","Lacerta bilineata","Animalia","Chordata","Reptilia","Lacerta","bilineata",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:645906c1fd9f9df6a69b2ddb2fc5bc63","Lacerta viridis","Animalia","Chordata","Reptilia","Lacerta","viridis",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:59c62516a563115351704b308d0eba45","Lamprotornis caudatus","Animalia","Chordata","Aves","Lamprotornis","caudatus",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:7435aceed28ba44bf88b86fc88816214","Lamprotornis chalybaeus","Animalia","Chordata","Aves","Lamprotornis","chalybaeus",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:f3ebad949081d6352893b31369ce9cc7","Lamprotornis purpureus","Animalia","Chordata","Aves","Lamprotornis","purpureus",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:e894a16b150c6e0dbb48e66236b17122","Lamprotornis splendidus","Animalia","Chordata","Aves","Lamprotornis","splendidus",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:9e7c2974f801ccfbc735d3570b723cf9","Lamprotornis superbus","Animalia","Chordata","Aves","Lamprotornis","superbus",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:ea6146e151f16ef4482925337ec1dab6","Lanius meridionalis","Animalia","Chordata","Aves","Lanius","meridionalis",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:d6eb3f696dcb9d7a4fd4c69f3f684d98","Larus cirrocephalus","Animalia","Chordata","Aves","Larus","cirrocephalus",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:cff450fda67924986bbe837c0ded5534","Larus novaehollandiae","Animalia","Chordata","Aves","Larus","novaehollandiae",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:9a18304d3264855705cb596695f0e1f8","Leiothrix lutea","Animalia","Chordata","Aves","Leiothrix","lutea",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:e192bac3dd673115b0af54e8d39be705","Lepomis gibbosus","Animalia","Chordata","Actinopterygii","Lepomis","gibbosus",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:05a2ca902900f85e374430146fb8e4c6","Leptoptilos crumeniferus","Animalia","Chordata","Aves","Leptoptilos","crumeniferus",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:169b3dddb051204c6baa33487a3ff7c6","Lepus californicus","Animalia","Chordata","Mammalia","Lepus","californicus",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:2e59f6c67b6e9ad66de9c2050d0f4b3a","Lepus granatensis","Animalia","Chordata","Mammalia","Lepus","granatensis",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:d6aa35828a2e62d13a65a373b5a0d15d","Leucaspius delineatus","Animalia","Chordata","Actinopterygii","Leucaspius","delineatus",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:29315efab3df0fe3b1d2b5db3bd0b092","Leuciscus idus","Animalia","Chordata","Actinopterygii","Leuciscus","idus",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:ab42832626ae84f7b474952155ff0aa7","Lithobates catesbeianus","Animalia","Chordata","Amphibia","Lithobates","catesbeianus",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:20140bac8f2fd7007f819ae67cc65dcd","Litoria ewingi","Animalia","Chordata","Amphibia","Litoria","ewingi",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:a0dd5de4bd5b928b7c6c1e84de5d4a6b","Lonchura cucullata","Animalia","Chordata","Aves","Lonchura","cucullata",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:50174e7b1e2ecf2843f9051e16260c80","Lonchura domestica","Animalia","Chordata","Aves","Lonchura","domestica",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:2f7da6a564711cf1de215f19904a466b","Lonchura maja","Animalia","Chordata","Aves","Lonchura","maja",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:2f609bf889e8c84ea847a3e813264f13","Lonchura malabarica","Animalia","Chordata","Aves","Lonchura","malabarica",,"species"
"en","http://creativecommons.org/publicdomain/zero/1.0/","University of Cambridge","https://doi.org/10.15468/focajn","University of Cambridge","http://www.inbo.be/en/norms-for-data-use","RINSE - Registry of non-native species in the Two Seas region countries (Great Britain, France, Belgium and the Netherlands)","rinse-checklist:taxon:14ce02aedbeca22fde31d3cd168438f8","Lonchura malacca","Animalia","Chordata","Aves","Lonchura","malacca",,"species"
