"taxonID","locationID","locality","countryCode","occurrenceStatus","establishmentMeans","source"
"rinse-registry-checklist:taxon:e488e19979148bf232245ef1d6ac6e07","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e488e19979148bf232245ef1d6ac6e07","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e488e19979148bf232245ef1d6ac6e07","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e488e19979148bf232245ef1d6ac6e07","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e48dfe8f51649fc22f9160b4602c7be9","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e48dfe8f51649fc22f9160b4602c7be9","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e48dfe8f51649fc22f9160b4602c7be9","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e48dfe8f51649fc22f9160b4602c7be9","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e491cf488b6eeccc88ac6bd456580ac6","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e491cf488b6eeccc88ac6bd456580ac6","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e491cf488b6eeccc88ac6bd456580ac6","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e491cf488b6eeccc88ac6bd456580ac6","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e49f26a2d6d9dc9bda34717466d492dd","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e49f26a2d6d9dc9bda34717466d492dd","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e49f26a2d6d9dc9bda34717466d492dd","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e49f26a2d6d9dc9bda34717466d492dd","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e4b0fd0ebf0f5282b49ef766e8080943","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e4b0fd0ebf0f5282b49ef766e8080943","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e4b0fd0ebf0f5282b49ef766e8080943","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e4b0fd0ebf0f5282b49ef766e8080943","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e4b6a96d8cb4cf24d3cbc4652da09005","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e4b6a96d8cb4cf24d3cbc4652da09005","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e4b6a96d8cb4cf24d3cbc4652da09005","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e4b6a96d8cb4cf24d3cbc4652da09005","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e4c03ece332de09ae6befe02f11b1e30","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e4c03ece332de09ae6befe02f11b1e30","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e4c03ece332de09ae6befe02f11b1e30","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e4c03ece332de09ae6befe02f11b1e30","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e4d436e9653856e5b791ec19b50f5234","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e4d436e9653856e5b791ec19b50f5234","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e4d436e9653856e5b791ec19b50f5234","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e4d436e9653856e5b791ec19b50f5234","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e4d71c1c9877e183f6c8e2c35371e8b2","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e4d71c1c9877e183f6c8e2c35371e8b2","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e4d71c1c9877e183f6c8e2c35371e8b2","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e4d71c1c9877e183f6c8e2c35371e8b2","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e4e7285146326aea0eb637f91fb25fc0","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e4e7285146326aea0eb637f91fb25fc0","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e4e7285146326aea0eb637f91fb25fc0","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e4e7285146326aea0eb637f91fb25fc0","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e4e9ed028e077c844ab1030330f806a8","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e4e9ed028e077c844ab1030330f806a8","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e4e9ed028e077c844ab1030330f806a8","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e4e9ed028e077c844ab1030330f806a8","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e4eac347c7bf2c7857e7d0b293d7fc22","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e4eac347c7bf2c7857e7d0b293d7fc22","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e4eac347c7bf2c7857e7d0b293d7fc22","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e4eac347c7bf2c7857e7d0b293d7fc22","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e4f965c30cbee5f2a669910a30a84e49","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e4f965c30cbee5f2a669910a30a84e49","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e4f965c30cbee5f2a669910a30a84e49","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e4f965c30cbee5f2a669910a30a84e49","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e4fbd15444bf8cfec71ce5b788870c4f","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e4fbd15444bf8cfec71ce5b788870c4f","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e4fbd15444bf8cfec71ce5b788870c4f","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e4fbd15444bf8cfec71ce5b788870c4f","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e518b86c0a71b98500c4e3cc85bd7c1c","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e518b86c0a71b98500c4e3cc85bd7c1c","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e518b86c0a71b98500c4e3cc85bd7c1c","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e518b86c0a71b98500c4e3cc85bd7c1c","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e51ae232551c2bac74b2abd20ff83755","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e51ae232551c2bac74b2abd20ff83755","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e51ae232551c2bac74b2abd20ff83755","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e51ae232551c2bac74b2abd20ff83755","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e51c2a85ef11311c903a46a89b0f2d12","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e51c2a85ef11311c903a46a89b0f2d12","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e51c2a85ef11311c903a46a89b0f2d12","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e51c2a85ef11311c903a46a89b0f2d12","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e539fd003aa54af3a52a112c5e102639","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e539fd003aa54af3a52a112c5e102639","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e539fd003aa54af3a52a112c5e102639","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e539fd003aa54af3a52a112c5e102639","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e541b849079bc44d5cde372dee4c1dc7","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e541b849079bc44d5cde372dee4c1dc7","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e541b849079bc44d5cde372dee4c1dc7","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e541b849079bc44d5cde372dee4c1dc7","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e544886309e792dd64a02d3ef9c35868","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e544886309e792dd64a02d3ef9c35868","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e544886309e792dd64a02d3ef9c35868","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e544886309e792dd64a02d3ef9c35868","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e54539978298ba3f03610cd9fe05497f","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e54539978298ba3f03610cd9fe05497f","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e54539978298ba3f03610cd9fe05497f","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e54539978298ba3f03610cd9fe05497f","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e55db615ac496c73c7303af359b98479","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e55db615ac496c73c7303af359b98479","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e55db615ac496c73c7303af359b98479","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e55db615ac496c73c7303af359b98479","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e564a568dd5ce33ab57bcdf93ddfd961","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e564a568dd5ce33ab57bcdf93ddfd961","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e564a568dd5ce33ab57bcdf93ddfd961","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e564a568dd5ce33ab57bcdf93ddfd961","ISO_3166-2:NL","The Netherlands","NL","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e578590efd3ef049c954c717a45ad1a3","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e578590efd3ef049c954c717a45ad1a3","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e578590efd3ef049c954c717a45ad1a3","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e578590efd3ef049c954c717a45ad1a3","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e57992e08e925797f81c69d7240b92b8","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e57992e08e925797f81c69d7240b92b8","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e57992e08e925797f81c69d7240b92b8","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e57992e08e925797f81c69d7240b92b8","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e584435242d745c028e11f44f3beb85a","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e584435242d745c028e11f44f3beb85a","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e584435242d745c028e11f44f3beb85a","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e584435242d745c028e11f44f3beb85a","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e586f892311fa7bdc4e6ecd6b9682161","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e586f892311fa7bdc4e6ecd6b9682161","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e586f892311fa7bdc4e6ecd6b9682161","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e586f892311fa7bdc4e6ecd6b9682161","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e597abacbf0666404470e50b9d69a604","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e597abacbf0666404470e50b9d69a604","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e597abacbf0666404470e50b9d69a604","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e597abacbf0666404470e50b9d69a604","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:e5984bc88ae16a204c5f84262854096b","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e5984bc88ae16a204c5f84262854096b","ISO_3166-2:FR","France","FR","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e5984bc88ae16a204c5f84262854096b","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e5984bc88ae16a204c5f84262854096b","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e5a5e64221e21b6de7ba336f2b88ded5","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e5a5e64221e21b6de7ba336f2b88ded5","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e5a5e64221e21b6de7ba336f2b88ded5","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e5a5e64221e21b6de7ba336f2b88ded5","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:e5bcda4a615b1cfcf175c68981c86204","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e5bcda4a615b1cfcf175c68981c86204","ISO_3166-2:FR","France","FR","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e5bcda4a615b1cfcf175c68981c86204","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e5bcda4a615b1cfcf175c68981c86204","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e5c2457afe6a2713384930a05dc68d45","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e5c2457afe6a2713384930a05dc68d45","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e5c2457afe6a2713384930a05dc68d45","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e5c2457afe6a2713384930a05dc68d45","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:e5c6bf0be7cc8be3e027cb7d5868b900","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e5c6bf0be7cc8be3e027cb7d5868b900","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e5c6bf0be7cc8be3e027cb7d5868b900","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e5c6bf0be7cc8be3e027cb7d5868b900","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e5e4101db96f8367cf00a9495b80af90","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e5e4101db96f8367cf00a9495b80af90","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e5e4101db96f8367cf00a9495b80af90","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e5e4101db96f8367cf00a9495b80af90","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e5e42dd4584a827204a3ace8222ae531","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e5e42dd4584a827204a3ace8222ae531","ISO_3166-2:FR","France","FR","present","introduced",
